"X","Twitter_Handle","Sex","Tweet_id","Created_at","Text","Favorite_count","Retweet_count","Hashtags","User_mentions"
"2495","MichelleDBeadle","F","6.51927E+17","10/8/15 1:06","@309Dave yeah.  I am.  Enjoy",5,0,"","309Dave"
"1493","GrantWahl","M","7.63553E+17","8/11/16 1:48","@Nolan1Peter ""As it stands"" is a very valuable snapshot of where things are. Nothing more, nothing less.",0,0,"","Nolan1Peter"
"610","catwhitehill4","F","4.39554E+17","3/1/14 0:12","Thanks @tonysocc and the soccer champions convention for a great day of coaching and learning!",2,0,"","tonysocc"
"821","friedel_b","M","3.46358E+17","6/16/13 20:06","@NewmanNicola76 please please please follow Nic everyone!!!",0,0,"","NewmanNicola76"
"1168","The2RobbiesNBC","M","6.5828E+17","10/25/15 13:53","Sunderland not this good  Newcastle not this bad. Wrong red card totally changed the game. Shame. 
Good work @yedlinny Congrats.",7,2,"","yedlinny"
"1640","LaChinaRobinson","F","7.68858E+17","8/25/16 17:09","WNBA Season Starts Back Up Tomorrow w/ a Doubleheader on @NBATV! ",9,2,"","NBATV"
"379","sagesteele","F","7.63966E+17","8/12/16 5:10","@chicago232323 @simone_manuel @Deadspin Do ur homework on me before tweeting that. And..if u don't get significance of Simone..ur hopeless.",10,0,"","chicago232323"
"2585","jemelehill","F","7.76225E+17","9/15/16 1:02","@CJP10CJP the flag/anthem posturing is the cover. Can't find unity when half the ppl don't even believe there's an issue.",6,2,"","CJP10CJP"
"2972","GenoEspn","M","5.19686E+17","10/8/14 3:10","@TuckerJenkins4 Snuck in before closing time for dinner tonight. Good BBQ, good blues on the speakers. Loved it.",0,0,"","TuckerJenkins4"
"1545","TaylorTwellman","M","7.55538E+17","7/19/16 23:00","@jon_townsend3 hahahahaha good stuff. Congrats to you and the missus",2,0,"","jon_townsend3"
"2427","AbbyWambach","F","2.98241E+17","2/4/13 1:27","���@socceruswnt11: hey @AbbyWambach, your girl @Sam_Gordon6 is trending! �۝ not surprised",67,12,"","socceruswnt11"
"3145","AlexiLalas","M","7.40775E+17","6/9/16 5:18","@RhiConelley Understandable and unavoidable.",4,1,"","RhiConelley"
"394","EricWynalda","M","7.87664E+17","10/16/16 14:36","What are you celebrating ? ",2,1,"",""
"1165","sagesteele","F","7.11624E+17","3/20/16 18:42","@reptarateyou just an obvious question... That is, if fans are being honest about their teams",0,0,"","reptarateyou"
"1944","HannahStormESPN","F","6.93107E+17","1/29/16 16:24","This was so much fun and a whirlwind. Thanks for your great work...Lots of running in heels! @Cosmopolitan  ",10,1,"","Cosmopolitan"
"1311","jemelehill","F","7.8563E+17","10/10/16 23:55","@Cucs10Mike yoooo ... that place is magic. 3 finger pours!",0,0,"","Cucs10Mike"
"782","MarkJackson13","M","5.79012E+17","3/20/15 20:10","@SpikeLee Happy Birthday bro. Have a Blessed 1. 
#History",2,2,"History","SpikeLee"
"238","KeithCostigan","M","7.9146E+17","10/27/16 2:02","@CarrattyKid ba bum",0,0,"","CarrattyKid"
"244","AleMorenoESPN","M","7.23239E+17","4/21/16 19:58","Today, April 21st. ",3,1,"",""
"1136","kylemartino","M","7.31849E+17","5/15/16 14:08","Manchester United game due to suspicious package.  ",22,10,"",""
"1895","AleMorenoESPN","M","3.77413E+17","9/10/13 12:48","Tonight from Columbus, rivals meet again #USAvMEX , 7 et on ESPN alongside @IanDarke and @TaylorTwellman. @ESPNFC will preview 5.30 et ESPN2",0,4,"USAvMEX","IanDarke"
"495","AlexiLalas","M","7.8154E+17","9/29/16 17:02","They shouldn�۪t. Any faith in @ChicagoFire right now is simply blind faith. Fire fans are smarter than that and dese��_ ",43,24,"","ChicagoFire"
"385","EqualizerSoccer","F","7.85262E+17","10/9/16 23:35","111' - Ordega down for the second time in minutes. Slow to get up, being attended to by trainers. WAS 2-1 WNY #WASvWNY",3,0,"WASvWNY",""
"2312","AbbyWambach","F","3.11522E+17","3/12/13 16:59","Check out @Gatorade bringing iconic sports moments to life all starting at UF. Proud to be part of their heritage. ",62,36,"","Gatorade"
"934","Real_T_Mac","M","2.72206E+17","11/24/12 5:13","@Tybrownmusic @DavidOtunga @BLUEO4 Had a good one. Thanks!",1,0,"","Tybrownmusic"
"2887","arlowhite","M","6.45566E+17","9/20/15 11:50","Watching Stamford from Southampton. #BPLonNBC #THFC v #CPFC - #LFC v #NCFC - #SaintsFC v #MUFC. ",7,0,"BPLonNBC",""
"425","HeatherCoxNBC","F","6.65018E+17","11/13/15 4:06","Made it to Waco! Great to be back in @Big12Conference Excited for Sat night- Huge game for @BUFootball  @OU_Football #OUvsBU",22,5,"OUvsBU","Big12Conference"
"2365","The2RobbiesNBC","M","5.39607E+17","12/2/14 2:27","Yeah, makes sense - coaching options for Steven Gerrard in Liverpool contract offer.

",3,2,"",""
"1761","robbiemustoe","M","4.82958E+17","6/28/14 18:45","Interesting Paulinho giving pep talk. Feeling that Cesar will be hero.",9,6,"",""
"2734","catwhitehill4","F","6347029460","12/4/09 19:41","Yep, I c snow n texas-sittin n the lobby with nd,ucla,unc,and stan parents and players. Big game for all! On my way to get to talking!",0,0,"",""
"2545","robbiemustoe","M","3.46637E+17","6/17/13 14:32","So Joe Kinear decides who comes  goes at NUFC, I hope *Coach* Pardew is ok with that (Graham Carr too). Big decision, big change in set up.",0,2,"",""
"2993","MichelleDBeadle","F","6.2295E+17","7/20/15 2:02","Violet was off being a teenager. (Just in case @SteveKazee gets worried.) #henry #enzo #leroy #penny #violet  ",32,1,"henry","SteveKazee"
"189","catwhitehill4","F","6.45432E+17","9/20/15 2:58","Welcome to Birmingham! ",19,3,"",""
"2790","katemarkgraf","F","1.4379E+17","12/5/11 20:32","Tebow wins games. He wins games along with his teammates. He doesn't hv 10 arrests, carrying a concealed weapon, or the bad stuff.#lvhimbe",1,4,"lvhimbe",""
"185","warrenbarton2","M","7.88894E+17","10/20/16 0:06","Good luck �__��__�� ",1,0,"",""
"1477","LaChinaRobinson","F","7.71369E+17","9/1/16 15:27","#TBT Me  Pam Ward on Sunday in Phoenix! #WNBAisBack #CallHerPWeezy #BluntCutDebut #HollyWasTheStarOfTheNight #ESPN ",11,1,"TBT",""
"1061","DavePasch","M","6.14135E+17","6/25/15 18:15","I'll be as far from Chicago as humanly possible for the 500th anniversary gathering. ",5,0,"",""
"1736","robbiemustoe","M","4.88365E+17","7/13/14 16:50","@BigDuncMUFC @GuillemBalague Yes, different.",0,0,"","GuillemBalague"
"615","friedel_b","M","4.84343E+17","7/2/14 14:28","On reflection:  Best I've seen Belgium this WC especially from second half onwards.  US has Heart/Spirit/Effort in abundance...",29,14,"",""
"863","GrantWahl","M","7.7319E+17","9/6/16 16:02","@Marc_BILD refusing to stand? Really?",1,0,"","Marc_BILD"
"2543","The2RobbiesNBC","M","5.26013E+17","10/25/14 14:09","Oops, ok just the 4!",1,0,"",""
"1636","JalenRose","M","7.12815E+17","3/24/16 1:34","@MichaelMurphy94 #gtgtpwtw!",1,0,"gtgtpwtw","MichaelMurphy94"
"2733","catwhitehill4","F","6350649479","12/4/09 22:01","Game between ucla and stan is bout ready-no snow, sun instead! These teams r looking ready-it's goin to b a great game! 530pm/et ESPN2!",0,1,"",""
"2201","lindsayczarniak","F","6.48867E+16","5/2/11 2:59","#NBC's Richard Engel on death of Bin Laden: ""this is a turning point for the global war on terrorism""",1,7,"NBC",""
"2387","sagesteele","F","6.49298E+17","9/30/15 18:59","Good reminder.  #perspective  ",14,6,"perspective",""
"3152","jemelehill","F","7.72967E+17","9/6/16 1:16","@ryenarussillo funniest tweet I've read today",31,1,"","ryenarussillo"
"285","BobLeyESPN","M","7.31208E+17","5/13/16 19:40","Also a new report calling for Rio Olympics to be moved or postponed to avoid the Zika virus. More from today's show: ",10,11,"",""
"1573","JSB_FOX","F","7.35342E+17","5/25/16 5:27","Sundown in the Paris of the Prairies.",30,2,"",""
"948","HannahStormESPN","F","7.41651E+17","6/11/16 15:19","Incredible to remember the Greatest, with these greats yesterday #Ali @JimBrownNFL32 @kaj33 Harry Edwards ",181,38,"Ali","JimBrownNFL32"
"2149","HannahStormESPN","F","6.76481E+17","12/14/15 19:18","Because @KNegandhiESPN asked me to! #Dab @CameronNewton @panthers ",109,47,"Dab","KNegandhiESPN"
"1957","MarkJonesESPN","M","6.96513E+17","2/8/16 1:56","Panthers need an extra blocker to protect Cam. That Broncos defense is real",8,6,"",""
"1132","DavePasch","M","6.00471E+17","5/19/15 1:19","@james_bulldog too much snow for Walton. Besides, @MattPark1 is the best voice of the Orange!",1,0,"","james_bulldog"
"1686","arlowhite","M","7.0587E+17","3/4/16 21:40","It is under consideration. ",1,0,"",""
"339","heydb","F","6.68197E+17","11/21/15 22:38","@heatherespn be careful- the twitterazzi will get you!!! Hope u r well",3,0,"",""
"2086","BobLeyESPN","M","5.36742E+17","11/24/14 4:45","@tunasweasel nope",0,0,"","tunasweasel"
"800","arlowhite","M","7.45666E+17","6/22/16 17:14","Wow, #Hun 3 -2 #Por!! Dzsudzsak's heroics are only matched by the death defying danger of his goals celebrations.",48,15,"Hun",""
"758","HannahStormESPN","F","7.50713E+17","7/6/16 15:28","Thanks for the great interview! ",9,2,"",""
"2962","HannahStormESPN","F","6.33625E+17","8/18/15 13:02","Mature, confident; great example of how devotion to a sport can impact young girls in a powerfully positive way ",17,3,"",""
"193","tonysocc","M","4.81558E+17","6/24/14 22:03","Congrats Greece.I have never seen a worst ""protect the lead"" def shape by CIV.5 across the 18, 3 no where in mf and 2 walking back into def.",8,2,"",""
"1186","MarkJonesESPN","M","7.35308E+17","5/25/16 3:12","My man Dean....lol. I don't have a dog in the fight. But I've never seen an MVP get mauled like that with no whistle ",3,2,"",""
"1802","EqualizerSoccer","F","7.59901E+17","7/31/16 23:59","#BOSvORL ",14,1,"BOSvORL",""
"169","notthefakeSVP","M","7.91894E+17","10/28/16 6:45","@jjscott5 not worse than when you think you have to sneeze and don't. Or paper cuts. Both worse.",2,0,"","jjscott5"
"261","RebeccaLobo","F","7.60103E+17","8/1/16 13:19","My daughters are going to Kara Wolters' basketball camp this week, where I presume they'll learn how to shoot a hook shot and never pass.",431,45,"",""
"2295","jemelehill","F","7.78306E+17","9/20/16 18:53","Also: Does Dak Prescott really expect us to believe that he's not on some Mr. Steal You Starting Job? Tune in at 12p on ESPN2!",167,22,"",""
"311","robbiemustoe","M","7.36763E+17","5/29/16 3:35","@AmericanBlue21 @StephenCurry30 Don't know.... Messi? Technician  stunning finisher.",1,0,"","AmericanBlue21"
"569","marckestecher","M","6.75882E+17","12/13/15 3:38","@DuranSports Haha, very true! Old school on the east coast, MAYBE I could've pulled in Milwaukee signal.",0,0,"","DuranSports"
"391","HannahStormESPN","F","7.7183E+17","9/2/16 22:00","Awesome to visit with the triumphant @Madison_Keys who had the best comeback of her career today on Ashe! @usopen ",56,7,"","Madison_Keys"
"758","LaChinaRobinson","F","7.80873E+17","9/27/16 20:52","��_@SerenaWilliams ",10,4,"","serenawilliams"
"2561","EqualizerSoccer","F","7.43972E+17","6/18/16 1:01","Full time: Portland Thorns 2 - 0 Western New York Flash",18,5,"",""
"2164","AlexiLalas","M","7.52275E+17","7/10/16 22:56","@jobethprince @FernandoFiore He was needed to get them there.",18,1,"","jobethprince"
"439","sagesteele","F","7.56544E+17","7/22/16 17:37","Ummm... I'm in Colorado today.  You must have the wrong Sage Steele...  ",23,1,"",""
"1343","The2RobbiesNBC","M","6.32579E+17","8/15/15 15:44","Add the Diouf equaliser to that list.....",2,1,"",""
"553","BobLeyESPN","M","6.87666E+17","1/14/16 16:01","today's @OTLonESPN   How would you describe the Cleveland Browns franchise? #BrownsFuture",6,4,"BrownsFuture","OTLonESPN"
"825","alywagner","F","6.08396E+17","6/9/15 22:09","My heart hurts for Mexico.  They deserved the win.  Terrible call by the referee. #wwconfox #WWC2015 @FMF @JenRuiz13",9,3,"wwconfox","FMF"
"2755","MarkJonesESPN","M","6.40691E+17","9/7/15 1:00","@nyliberty beat @minnesotalynx 75-71 and win the battle of Best in East vs Best in West. @iamisiahthomas  Bill Laimbeer building a Champ ?",1,1,"","nyliberty"
"803","LaChinaRobinson","F","7.80464E+17","9/26/16 17:49","So much to do! Leaving for LA tomorrow_٪�_���_ُ�",6,0,"",""
"1798","KeithCostigan","M","7.64192E+17","8/12/16 20:09","@hawk6260 I try watch as many national team games as I can",2,0,"",""
"445","michaelsmith","M","7.87788E+17","10/16/16 22:52","@mikealelliott we will as best we can",0,0,"","mikealelliott"
"2851","JalenRose","M","6.70669E+17","11/28/15 18:21","Bo, Harbaugh, Elvis, Desmond, Woodson, and Trey. Thanks Ohio. #hail",256,118,"hail",""
"555","mbretosESPN","M","7.76972E+17","9/17/16 2:33","And then 10,000 Maniacs old faithful. ",10,2,"",""
"775","sagesteele","F","7.3208E+17","5/16/16 5:26","Heartbreaking story.  Too many ppl turned a blind for so long.  Such courage, Patrick O'Sullivan ",42,4,"",""
"1738","lindsayczarniak","F","2.27396E+17","7/23/12 13:35","Yes but it could take decades 2 restore program MT @mottjason: I don't agree that this is beyond the ""death penalty.""They're still playing.",0,2,"","MottJason"
"104","jemelehill","F","7.94178E+17","11/3/16 14:04","THIS WAS SUPPOSED TO BE AN EXHIBITION! ",82,46,"",""
"1143","DavePasch","M","5.99399E+17","5/16/15 2:21","@Magic20099 thank you sir",1,0,"","Magic20099"
"497","EricWynalda","M","7.85947E+17","10/11/16 20:57","13 total ",2,0,"",""
"821","michaelsmith","M","7.80456E+17","9/26/16 17:16","@PhillyT2LA I said yall booed Santa and now it feels like Christmas. Get it? You missed it. It happens. It was pro Eagles commentary.",1,1,"","PhillyT2LA"
"2897","jemelehill","F","7.75099E+17","9/11/16 22:28","Amazing how conditional the idea of unity is.  ",132,80,"",""
"3045","michaelsmith","M","7.44946E+17","6/20/16 17:30","@tfierceprincess lol aw but i still love you babe despite your insecurities. Youll be missed",0,0,"","tfierceprincess"
"2522","AlexiLalas","M","7.47201E+17","6/26/16 22:52","@donaldluzzatto @FOXSports @CA2016 Exactly, we are awesome. I thought we established this? C'mon, keep up.",0,1,"","donaldluzzatto"
"784","arlowhite","M","7.45721E+17","6/22/16 20:51","I spent years watching Martin O'Neill leap  contort on the sideline. A separate spectator sport in itself! Well done #IRL",64,8,"IRL",""
"1616","warrenbarton2","M","7.30825E+17","5/12/16 18:22","To walk away from a great club, when we need him. ",5,1,"",""
"2014","robbiemustoe","M","4.32872E+17","2/10/14 13:42","Ouch.

Man Utd were like a CONFERENCE team - Fulham defender Dan Burn | Football | Sport | Daily Express ",3,7,"",""
"2476","HannahStormESPN","F","6.59485E+17","10/28/15 21:40","To see more shots from last night's fantastic #HSFWaiterNight, check out this @amNewYork piece ",1,2,"HSFWaiterNight","amNewYork"
"1471","sagesteele","F","6.93896E+17","1/31/16 20:37","It was EXCELLENT, Holly.  So good.  We are getting a link to it momentarily...I will tweet it...standby.   ",13,1,"",""
"958","lindsayczarniak","F","4.2934E+17","1/31/14 19:45","@thecoachespn the tie, man! The tie! Where's the rest of it??? ",24,4,"","TheCoachESPN"
"1548","MarkJackson13","M","5.15004E+17","9/25/14 5:05","HE�۪S STILL WORTHY OF THE PRAISE!!!",180,132,"",""
"244","alywagner","F","7.6315E+17","8/9/16 23:09","@Gabs_1981 @CarliLloyd @ChristenPress yes, great awareness and slip touch through #USAvCOL #USWNT",4,0,"USAvCOL","Gabs_1981"
"1441","EricWynalda","M","7.69218E+17","8/26/16 16:59","Hey! #bundesligastart #Bundesliga  #Bundeseverything ",17,3,"bundesligastart",""
"1248","KeithCostigan","M","7.73714E+17","9/8/16 2:45","Quick thinking by Plata.  Doesn't give up on play and wins the penalty",0,0,"",""
"1150","MichelleDBeadle","F","7.10131E+17","3/16/16 15:51","This political season is one helluva humdinger.",301,57,"",""
"2368","The2RobbiesNBC","M","5.39164E+17","11/30/14 21:08","T2R - why it went pear shaped for the Saints in the 2nd half against Man City. #touchscreen 
",2,1,"touchscreen",""
"181","robbiemustoe","M","7.56489E+17","7/22/16 13:58","Oh dear.

BBC Sport - Steve Bruce: Hull City manager leaves newly promoted club ",3,1,"",""
"230","alywagner","F","7.63494E+17","8/10/16 21:56","@SherreeBurruss you too girl!_�_�",1,0,"","SherreeBurruss"
"3025","robbiemustoe","M","2.91608E+17","1/16/13 18:07","@RobC081090 Yes, I guess he's got enough admirers that if QPR go down he'll get sold straight away to another Prem team.",0,0,"","RobC081090"
"2047","TaylorTwellman","M","7.44255E+17","6/18/16 19:47","If #POR find a way to put chances away, watch out #EURO2016 they've got quality everywhere else.",48,31,"POR",""
"664","GrantWahl","M","7.77891E+17","9/19/16 15:22","@ThatDamnYank @BeardEric @commongoal_ Congrats guys! Two of my favorite soccer people doing something that I'm sure will be great.",3,0,"","ThatDamnYank"
"1862","arlowhite","M","6.9467E+17","2/2/16 23:51","Jamie Vardy's 1st goal tonight will live long in the memory of all fortunate enough to see it. Sensational. #LCFC ",110,27,"LCFC",""
"1989","KeithCostigan","M","7.61353E+17","8/5/16 0:09","@HoustonDynamo ok.  See you guys on Thursday then _��_",0,0,"","HoustonDynamo"
"1918","AlexiLalas","M","7.55789E+17","7/20/16 15:37","@ThatCroatianGuy Why don�۪t I drink coffee?",2,0,"","ThatCroatianGuy"
"1350","catwhitehill4","F","2.19859E+17","7/2/12 18:22","How many @bostonbreakers does it take to figure out how to turn the jet ski on?? ",2,0,"","BostonBreakers"
"2856","MarkJonesESPN","M","6.36642E+17","8/26/15 20:52","@Hectorgrau thank you.I hope to visit and see it for myself some day _�ԍ_ُ_",0,0,"","Hectorgrau"
"10","KeithCostigan","M","7.95435E+17","11/7/16 1:16","Important to go out and get the first goal tonight.  Then it will be over.  Let's go @SoundersFC �__��_ِ__ُ�",12,4,"","SoundersFC"
"2409","catwhitehill4","F","17263551412","6/28/10 16:37","N the atl for the all star game!Seein @virginiareddick @annereddick and @philreddick tonite!So fun! @RobertWhitehill comes tom!Luv the south",0,0,"","virginiareddick"
"2211","KeithCostigan","M","7.57592E+17","7/25/16 15:03","Excellent pick up for Hamburg.   ",1,1,"",""
"3068","BobLeyESPN","M","4.28543E+17","1/29/14 15:01","@ramonashelburne thanks for making it so... a lot of news.",0,0,"","ramonashelburne"
"1632","LaChinaRobinson","F","7.68944E+17","8/25/16 22:52","My sister doesn't know if she has ESPN or not. Just to give you a glimpse into my life. #WhyMe",30,0,"WhyMe",""
"523","heydb","F","5.48251E+17","12/25/14 22:57","@lowespecific @CoachAvery6 @JalenRose Merry Christmas playa",4,0,"","lowespecific"
